,url,address,title,area,bedrooms,bathrooms,garages,price,date
5972,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-62m2-venda-RS259000-id-2518147005/,"Rua Rudolfo Jacob Schaeffer - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,259000,2021-04-28 
5973,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-76m2-venda-RS205000-id-2515197912/,"Avenida Irineu Bornhausen - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,1,1,205000,2021-04-28 
5974,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS380000-id-2509112371/,"Rua Emerson Ferrari - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,380000,2021-04-28 
5975,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-70m2-venda-RS360000-id-2504479676/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,360000,2021-04-28 
5976,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-127m2-venda-RS430000-id-2468413710/,"Rua Osvaldo Corrêa de Andrade, 52 - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 127m²
",127,3,2,1,430000,2021-04-28 
5977,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-122m2-venda-RS470000-id-2510951092/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 122m²
",122,3,1,1,470000,2021-04-28 
5978,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-56m2-venda-RS215000-id-2515894015/,"Rua Wenceslau Evaristo Silva, 65 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,215000,2021-04-28 
5979,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-64m2-venda-RS200000-id-2474913278/,"Rua Wenceslau Evaristo Silva - Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 64m²
",64,3,1,1,200000,2021-04-28 
5980,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-74m2-venda-RS597000-id-2513860753/,"Rua Joaquim Maximiano Sarmento, 128 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,2,597000,2021-04-28 
5981,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-83m2-venda-RS340000-id-2517808916/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,2,2,340000,2021-04-28 
5982,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-58m2-venda-RS222600-id-2482988874/,"Campinas, São José - SC","Apartamento com  Quarto à Venda, 58m²
",58,1,1,1,222600,2021-04-28 
5983,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-48m2-venda-RS146000-id-2470123788/,"Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,--,146000,2021-04-28 
5984,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-149m2-venda-RS650000-id-2447073186/,"Rua Altamiro Di Bernardi, 660 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 149m²
",149,3,3,2,650000,2021-04-28 
5985,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-78m2-venda-RS271900-id-2514674048/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,1,1,271900,2021-04-28 
5986,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-57m2-venda-RS145000-id-2508954290/,"Rua Almerinda Francisco dos Santos, 19 - Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,145000,2021-04-28 
5987,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-62m2-venda-RS299000-id-2492314580/,"Avenida Salvador Di Bernardi, 787 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,299000,2021-04-28 
5988,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-80m2-venda-RS210000-id-2514984259/,"Avenida Ivo Reis Montenegro - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,--,210000,2021-04-28 
5989,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-60m2-venda-RS180000-id-2500779721/,"Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,180000,2021-04-28 
5990,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-84m2-venda-RS260000-id-2452140212/,"Rua Adhemar da Silva - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 84m²
",84,2,1,--,260000,2021-04-28 
5991,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS600961-id-2458212372/,"Rua Dezenove de Março, 4 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,2,1,600961,2021-04-28 
5992,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-86m2-venda-RS390000-id-2513600182/,"Rua Manoel Loureiro - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,390000,2021-04-28 
5993,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-118m2-venda-RS911370-id-2510353183/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 118m²
",118,3,1,1,911370,2021-04-28 
5994,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-48m2-venda-RS160000-id-2501609891/,"Rua Manoel Rosa - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,160000,2021-04-28 
5995,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-57m2-venda-RS165000-id-2516954495/,"Rua Walfrides W. Martins - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,165000,2021-04-28 
5996,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-76m2-venda-RS190000-id-2492311445/,"Rua Felisbino Camilo da Silva, 1364 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,1,1,190000,2021-04-28 
5997,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-71m2-venda-RS380000-id-2514906024/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 71m²
",71,2,2,1,380000,2021-04-28 
5998,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS483683-id-2492312162/,"Rua Célio Weber, 120 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,483683,2021-04-28 
5999,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-65m2-venda-RS281000-id-2514534975/,"Rua José Wilson Francisco - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,281000,2021-04-28 
6000,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS510000-id-2495489276/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,510000,2021-04-28 
6001,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-108m2-venda-RS673958-id-2496424784/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 108m²
",108,2,3,1,673958,2021-04-28 
6002,vivareal.com/imovel/apartamento-1-quartos-praia-comprida-bairros-sao-jose-com-garagem-46m2-venda-RS281218-id-2512492486/,"Rua Alcides S. Coelho - Praia Comprida, São José - SC","Apartamento com  Quarto à Venda, 46m²
",46,1,1,1,281218,2021-04-28 
6003,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-57m2-venda-RS190800-id-2500776881/,"Avenida Lédio João Martins, 584 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,--,190800,2021-04-28 
6004,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-64m2-venda-RS314000-id-2510726078/,"Rua Cândido Amaro Damásio - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,314000,2021-04-28 
6005,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-60m2-venda-RS215000-id-2517052321/,"Avenida Brigadeiro da Silva Paes, 224 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,--,215000,2021-04-28 
6006,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-67m2-venda-RS320000-id-2486595533/,"Rua Eugênio Portela, 647 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,320000,2021-04-28 
6007,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-104m2-venda-RS330000-id-2516245845/,"Rua Augusto Jorge Brüggemann - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 104m²
",104,3,1,1,330000,2021-04-28 
6008,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-132m2-venda-RS950000-id-2431690131/,"Rua Brasilpinho, 300 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 132m²
",132,3,4,2,950000,2021-04-28 
6009,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-60m2-venda-RS190000-id-2510597701/,"Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,190000,2021-04-28 
6010,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-66m2-venda-RS289000-id-2514970381/,"Rua São Pedro, 605 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,1,1,289000,2021-04-28 
6011,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-60m2-venda-RS223000-id-2482987483/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,223000,2021-04-28 
6012,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-73m2-venda-RS318000-id-2510483886/,"Rua Robertinho Braga, 101 - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,318000,2021-04-28 
6013,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-79m2-venda-RS389000-id-2512062108/,"Rua Vereador Arthur Manoel Mariano - Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,2,2,389000,2021-04-28 
6014,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS620000-id-2512351386/,"Avenida Brigadeiro da Silva Paes, 85 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,2,1,620000,2021-04-28 
6015,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-42m2-venda-RS140000-id-2511887369/,"Rua Juliana Maria da Silva - Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 42m²
",42,2,1,1,140000,2021-04-28 
6016,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS300000-id-2492315680/,"Rua Frei Hilário, 159 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,1,1,300000,2021-04-28 
6017,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-64m2-venda-RS212000-id-2486597155/,"Rua Álvaro Medeiros Santiago, 1635 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,212000,2021-04-28 
6018,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-68m2-venda-RS170000-id-2486596729/,"Rua Alcebíades Vidal de Souza, 290 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,170000,2021-04-28 
6019,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-85m2-venda-RS369000-id-2492313993/,"Rua do Iano, 416 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,1,1,369000,2021-04-28 
6020,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-70m2-venda-RS195000-id-2508476630/,"Rua Jair Vieira, 81 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,1,1,195000,2021-04-28 
6021,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-67m2-venda-RS319000-id-2517106577/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,319000,2021-04-28 
6022,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-125m2-venda-RS615000-id-2514905101/,"Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 125m²
",125,3,2,2,615000,2021-04-28 
6023,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-102m2-venda-RS420000-id-2512489818/,"Avenida Salvador Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 102m²
",102,2,2,1,420000,2021-04-28 
6024,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-82m2-venda-RS430000-id-2462181089/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 82m²
",82,3,1,2,430000,2021-04-28 
6025,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-80m2-venda-RS445000-id-2486598615/,"Rua Santo Antônio, 775 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,445000,2021-04-28 
6026,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-59m2-venda-RS160000-id-2515608927/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,160000,2021-04-28 
6027,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-74m2-venda-RS402800-id-2492310928/,"Rua Mar Del Plata, 49 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,402800,2021-04-28 
6028,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-137m2-venda-RS720000-id-2486598418/,"Rua Osvaldo Corrêa de Andrade, 399 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 137m²
",137,3,3,2,720000,2021-04-28 
6029,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-67m2-venda-RS265000-id-2512397177/,"Rua Pedro Bunn - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,265000,2021-04-28 
6030,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-80m2-venda-RS590000-id-2502068594/,"Rua Antônio Scherer, 725 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,590000,2021-04-28 
6031,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-75m2-venda-RS250000-id-2513014675/,"Avenida Lédio João Martins - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,1,--,250000,2021-04-28 
6032,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS358712-id-2485351016/,"Rua Coronel Américo - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,1,1,358712,2021-04-28 
6033,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-79m2-venda-RS240000-id-2502115193/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,1,1,240000,2021-04-28 
6034,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-81m2-venda-RS384348-id-2492314326/,"Rua Santo Antônio, 10 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,1,1,384348,2021-04-28 
6035,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-53m2-venda-RS177000-id-2508764833/,"Rua Amarildo Rohling Guizoni - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,1,177000,2021-04-28 
6036,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-103m2-venda-RS600000-id-2517299404/,"Rua Antônio Basil Schroeder - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 103m²
",103,3,2,2,600000,2021-04-28 
6037,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-126m2-venda-RS605429-id-2511284595/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,1,1,605429,2021-04-28 
6038,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-88m2-venda-RS626600-id-2512617172/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 88m²
",88,2,3,1,626600,2021-04-28 
6039,vivareal.com/imovel/apartamento-3-quartos-centro-bairros-sao-jose-com-garagem-113m2-venda-RS462000-id-2512137988/,"Centro, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,3,2,462000,2021-04-28 
6040,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-88m2-venda-RS350000-id-2510012786/,"Avenida Salvador Di Bernardi, 505 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,1,350000,2021-04-28 
6041,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-103m2-venda-RS770000-id-2488109615/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 103m²
",103,3,2,1,770000,2021-04-28 
6042,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS350000-id-2512336389/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,350000,2021-04-28 
6043,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-68m2-venda-RS215000-id-2515202517/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,--,215000,2021-04-28 
6044,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-68m2-venda-RS530000-id-2492311448/,"Rua José Gonzaga Regina Lima, 275 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,530000,2021-04-28 
6045,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-64m2-venda-RS234000-id-2496167659/,"Rua Joaquim Vaz - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,234000,2021-04-28 
6046,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-45m2-venda-RS560000-id-2513824406/,"Campinas, São José - SC","Apartamento com  Quarto à Venda, 45m²
",45,1,1,1,560000,2021-04-28 
6047,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-48m2-venda-RS135000-id-2501378866/,"Rua Manoel Marques Júnior - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,135000,2021-04-28 
6051,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS325639-id-2492314881/,"Rua Santo Antônio, 10 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,1,1,325639,2021-04-28 
6052,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-56m2-venda-RS143000-id-2453384073/,"Rua Araci Bernardina Hermes - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,--,143000,2021-04-28 
6053,vivareal.com/imovel/apartamento-3-quartos-centro-bairros-sao-jose-78m2-venda-RS451000-id-2514676727/,"Centro, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,--,451000,2021-04-28 
6054,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS520000-id-2458992691/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 85m²
",85,2,2,1,520000,2021-04-28 
6055,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-114m2-venda-RS360000-id-2495406132/,"Avenida Farroupilha - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 114m²
",114,2,1,1,360000,2021-04-28 
6056,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-126m2-venda-RS470000-id-2501339171/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,2,1,470000,2021-04-28 
6057,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-78m2-venda-RS320000-id-2457363644/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,320000,2021-04-28 
6058,vivareal.com/imovel/apartamento-3-quartos-rocado-bairros-sao-jose-com-garagem-82m2-venda-RS550000-id-2473951077/,"Roçado, São José - SC","Apartamento com 3 Quartos à Venda, 82m²
",82,3,2,1,550000,2021-04-28 
6059,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-65m2-venda-RS169900-id-2507096309/,"Rua César Zuchinalli - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,169900,2021-04-28 
6060,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-53m2-venda-RS165000-id-2503671423/,"Rua Dom Hélder Câmara, 1290 - Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,1,165000,2021-04-28 
6061,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-126m2-venda-RS700000-id-2486417676/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,2,1,700000,2021-04-28 
6062,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS245000-id-2513953669/,"Rua Moura, 900 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,1,1,245000,2021-04-28 
6063,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-55m2-venda-RS169900-id-2508210322/,"Rua Domingos Pedro Hermes - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,169900,2021-04-28 
6064,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-54m2-venda-RS191000-id-2512062776/,"Rua Francisco Jacinto de Melo - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,191000,2021-04-28 
6065,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-67m2-venda-RS337400-id-1037805800/,"Rua Bento Águido Vieira - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,337400,2021-04-28 
6066,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-54m2-venda-RS192000-id-2514754944/,"Rua Bom Pastor - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,192000,2021-04-28 
6067,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-70m2-venda-RS350000-id-2516240345/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 70m²
",70,3,2,1,350000,2021-04-28 
6068,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-62m2-venda-RS381000-id-2514795382/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,2,1,381000,2021-04-28 
6069,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-161m2-venda-RS650000-id-2504173109/,"Rua Delamar José da Silva, 327 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 161m²
",161,3,3,1,650000,2021-04-28 
6070,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-87m2-venda-RS426000-id-2513639048/,"Rua Hidalgo Araújo - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,426000,2021-04-28 
6071,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS520000-id-2511297328/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,520000,2021-04-28 
6072,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-80m2-venda-RS465000-id-2515305109/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,2,2,465000,2021-04-28 
6073,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-109m2-venda-RS395000-id-2504733483/,"Rua Delamar José da Silva, 327 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 109m²
",109,3,2,1,395000,2021-04-28 
6074,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-137m2-venda-RS699900-id-2202465593/,"Rodovia BR-101 - Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 137m²
",137,3,3,2,699900,2021-04-28 
6075,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS490000-id-2508351863/,"Rua Maria Manchen de Souza - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 85m²
",85,2,2,1,490000,2021-04-28 
6076,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-151m2-venda-RS899000-id-2510838290/,"Rua Altamiro Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 151m²
",151,3,3,3,899000,2021-04-28 
6077,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS460000-id-2432469490/,"Rua Vereador Walter Borges, 480 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,460000,2021-04-28 
